"시도별","산업별","항목","시점",데이터
"인천광역시","일식 음식점업","10～19석","2018",86
"인천광역시","일식 음식점업","10～19석","2019",172
"인천광역시","일식 음식점업","20～29석","2017",140
"인천광역시","일식 음식점업","20～29석","2018",225
"인천광역시","일식 음식점업","20～29석","2019",194
"인천광역시","일식 음식점업","30～49석","2017",183
"인천광역시","일식 음식점업","30～49석","2018",114
"인천광역시","일식 음식점업","30～49석","2019",100
"인천광역시","일식 음식점업","50～99석","2017",45
"인천광역시","일식 음식점업","50～99석","2018",14
"인천광역시","일식 음식점업","50～99석","2019",104
"인천광역시","일식 음식점업","100석 이상","2017",17
"인천광역시","일식 음식점업","100석 이상","2018",43
"인천광역시","일식 음식점업","100석 이상","2019",29
"인천광역시","서양식 음식점업","사업체수","2017",416
"인천광역시","서양식 음식점업","사업체수","2018",449
"인천광역시","서양식 음식점업","사업체수","2019",507
"인천광역시","서양식 음식점업","9석 이하","2017",4
"인천광역시","서양식 음식점업","9석 이하","2018",95
"인천광역시","서양식 음식점업","9석 이하","2019",0
"인천광역시","서양식 음식점업","10～19석","2017",2
"인천광역시","서양식 음식점업","10～19석","2018",0
"인천광역시","서양식 음식점업","10～19석","2019",15
"인천광역시","서양식 음식점업","20～29석","2017",52
"인천광역시","서양식 음식점업","20～29석","2018",58
"인천광역시","서양식 음식점업","20～29석","2019",62
"인천광역시","서양식 음식점업","30～49석","2017",113
"인천광역시","서양식 음식점업","30～49석","2018",105
"인천광역시","서양식 음식점업","30～49석","2019",266
"인천광역시","서양식 음식점업","50～99석","2017",163
"인천광역시","서양식 음식점업","50～99석","2018",132
"인천광역시","서양식 음식점업","50～99석","2019",50
"인천광역시","서양식 음식점업","100석 이상","2017",82
"인천광역시","서양식 음식점업","100석 이상","2018",59
"인천광역시","서양식 음식점업","100석 이상","2019",113
"인천광역시","기타 외국식 음식점업","사업체수","2017",170
"인천광역시","기타 외국식 음식점업","사업체수","2018",217
"인천광역시","기타 외국식 음식점업","사업체수","2019",235
"인천광역시","기타 외국식 음식점업","9석 이하","2017",-
"인천광역시","기타 외국식 음식점업","9석 이하","2018",0
"인천광역시","기타 외국식 음식점업","9석 이하","2019",61
"인천광역시","기타 외국식 음식점업","10～19석","2017",21
"인천광역시","기타 외국식 음식점업","10～19석","2018",34
"인천광역시","기타 외국식 음식점업","10～19석","2019",0
"인천광역시","기타 외국식 음식점업","20～29석","2017",21
"인천광역시","기타 외국식 음식점업","20～29석","2018",80
"인천광역시","기타 외국식 음식점업","20～29석","2019",72
"인천광역시","기타 외국식 음식점업","30～49석","2017",79
"인천광역시","기타 외국식 음식점업","30～49석","2018",42
"인천광역시","기타 외국식 음식점업","30～49석","2019",55
"인천광역시","기타 외국식 음식점업","50～99석","2017",48
"인천광역시","기타 외국식 음식점업","50～99석","2018",61
"인천광역시","기타 외국식 음식점업","50～99석","2019",45
"인천광역시","기타 외국식 음식점업","100석 이상","2017",2
"인천광역시","기타 외국식 음식점업","100석 이상","2018",0
"인천광역시","기타 외국식 음식점업","100석 이상","2019",2
"인천광역시","기관 구내식당업","사업체수","2017",831
"인천광역시","기관 구내식당업","사업체수","2018",851
"인천광역시","기관 구내식당업","사업체수","2019",822
"인천광역시","기관 구내식당업","9석 이하","2017",2
"인천광역시","기관 구내식당업","9석 이하","2018",X
"인천광역시","기관 구내식당업","9석 이하","2019",32
"인천광역시","기관 구내식당업","10～19석","2017",2
"인천광역시","기관 구내식당업","10～19석","2018",X
"인천광역시","기관 구내식당업","10～19석","2019",71
"인천광역시","기관 구내식당업","20～29석","2017",85
"인천광역시","기관 구내식당업","20～29석","2018",X
"인천광역시","기관 구내식당업","20～29석","2019",0
"인천광역시","기관 구내식당업","30～49석","2017",19
"인천광역시","기관 구내식당업","30～49석","2018",X
"인천광역시","기관 구내식당업","30～49석","2019",102
"인천광역시","기관 구내식당업","50～99석","2017",339
"인천광역시","기관 구내식당업","50～99석","2018",X
"인천광역시","기관 구내식당업","50～99석","2019",291
"인천광역시","기관 구내식당업","100석 이상","2017",384
"인천광역시","기관 구내식당업","100석 이상","2018",X
"인천광역시","기관 구내식당업","100석 이상","2019",326
"인천광역시","기관 구내식당업","사업체수","2017",831
"인천광역시","기관 구내식당업","사업체수","2018",851
"인천광역시","기관 구내식당업","사업체수","2019",822
"인천광역시","기관 구내식당업","9석 이하","2017",2
"인천광역시","기관 구내식당업","9석 이하","2018",X
"인천광역시","기관 구내식당업","9석 이하","2019",32
"인천광역시","기관 구내식당업","10～19석","2017",2
"인천광역시","기관 구내식당업","10～19석","2018",X
"인천광역시","기관 구내식당업","10～19석","2019",71
"인천광역시","기관 구내식당업","20～29석","2017",85
"인천광역시","기관 구내식당업","20～29석","2018",X
"인천광역시","기관 구내식당업","20～29석","2019",0
"인천광역시","기관 구내식당업","30～49석","2017",19
"인천광역시","기관 구내식당업","30～49석","2018",X
"인천광역시","기관 구내식당업","30～49석","2019",102
"인천광역시","기관 구내식당업","50～99석","2017",339
"인천광역시","기관 구내식당업","50～99석","2018",X
"인천광역시","기관 구내식당업","50～99석","2019",291
"인천광역시","기관 구내식당업","100석 이상","2017",384
"인천광역시","기관 구내식당업","100석 이상","2018",X
"인천광역시","기관 구내식당업","100석 이상","2019",326
"인천광역시","출장 및 이동 음식점업","사업체수","2017",38
"인천광역시","출장 및 이동 음식점업","사업체수","2018",32
"인천광역시","출장 및 이동 음식점업","사업체수","2019",36
"인천광역시","출장 및 이동 음식점업","9석 이하","2017",31
"인천광역시","출장 및 이동 음식점업","9석 이하","2018",31
"인천광역시","출장 및 이동 음식점업","9석 이하","2019",35
"인천광역시","출장 및 이동 음식점업","10～19석","2017",-
"인천광역시","출장 및 이동 음식점업","10～19석","2018",0
"인천광역시","출장 및 이동 음식점업","10～19석","2019",0
"인천광역시","출장 및 이동 음식점업","20～29석","2017",3
"인천광역시","출장 및 이동 음식점업","20～29석","2018",0
"인천광역시","출장 및 이동 음식점업","20～29석","2019",0
"인천광역시","출장 및 이동 음식점업","30～49석","2017",3
"인천광역시","출장 및 이동 음식점업","30～49석","2018",0
"인천광역시","출장 및 이동 음식점업","30～49석","2019",0
"인천광역시","출장 및 이동 음식점업","50～99석","2017",-
"인천광역시","출장 및 이동 음식점업","50～99석","2018",0
"인천광역시","출장 및 이동 음식점업","50～99석","2019",0
"인천광역시","출장 및 이동 음식점업","100석 이상","2017",1
"인천광역시","출장 및 이동 음식점업","100석 이상","2018",1
"인천광역시","출장 및 이동 음식점업","100석 이상","2019",1
"인천광역시","출장 음식 서비스업","사업체수","2017",38
"인천광역시","출장 음식 서비스업","사업체수","2018",32
"인천광역시","출장 음식 서비스업","사업체수","2019",36
"인천광역시","출장 음식 서비스업","9석 이하","2017",31
"인천광역시","출장 음식 서비스업","9석 이하","2018",31
"인천광역시","출장 음식 서비스업","9석 이하","2019",35
"인천광역시","출장 음식 서비스업","10～19석","2017",-
"인천광역시","출장 음식 서비스업","10～19석","2018",0
"인천광역시","출장 음식 서비스업","10～19석","2019",0
"인천광역시","출장 음식 서비스업","20～29석","2017",3
"인천광역시","출장 음식 서비스업","20～29석","2018",0
"인천광역시","출장 음식 서비스업","20～29석","2019",0
"인천광역시","출장 음식 서비스업","30～49석","2017",3
"인천광역시","출장 음식 서비스업","30～49석","2018",0
"인천광역시","출장 음식 서비스업","30～49석","2019",0
"인천광역시","출장 음식 서비스업","50～99석","2017",-
"인천광역시","출장 음식 서비스업","50～99석","2018",0
"인천광역시","출장 음식 서비스업","50～99석","2019",0
"인천광역시","출장 음식 서비스업","100석 이상","2017",1
"인천광역시","출장 음식 서비스업","100석 이상","2018",1
"인천광역시","출장 음식 서비스업","100석 이상","2019",1
"인천광역시","기타 간이 음식점업","사업체수","2017",6389
"인천광역시","기타 간이 음식점업","사업체수","2018",6518
"인천광역시","기타 간이 음식점업","사업체수","2019",6708
"인천광역시","기타 간이 음식점업","9석 이하","2017",1634
"인천광역시","기타 간이 음식점업","9석 이하","2018",2342
"인천광역시","기타 간이 음식점업","9석 이하","2019",2425
"인천광역시","기타 간이 음식점업","10～19석","2017",1826
"인천광역시","기타 간이 음식점업","10～19석","2018",1482
"인천광역시","기타 간이 음식점업","10～19석","2019",1607
